record_type,entity_id,company_id,supplier_id,customer_id,date,amount,status,data_source,details
RECEIVABLES,REC_FUT_0367,TATA001,,CUST009,2026-10-03,42841.35,PAID,FUTURE_STREAMING,"{'receivable_id': 'REC_FUT_0367', 'customer_id': 'CUST009', 'company_id': 'TATA001', 'amount': 42841.35, 'invoice_date': '2026-08-29', 'expected_date': '2026-10-03', 'collection_probability': 0.78, 'expected_delay_days': 5, 'status': 'PAID', 'actual_payment_date': '2026-10-10', 'data_source': 'FUTURE_STREAMING'}"
RECEIVABLES,REC_FUT_0368,TATA001,,CUST014,2026-10-08,168225.96,PAID,FUTURE_STREAMING,"{'receivable_id': 'REC_FUT_0368', 'customer_id': 'CUST014', 'company_id': 'TATA001', 'amount': 168225.96, 'invoice_date': '2026-08-30', 'expected_date': '2026-10-08', 'collection_probability': 0.8, 'expected_delay_days': 9, 'status': 'PAID', 'actual_payment_date': '2026-09-24', 'data_source': 'FUTURE_STREAMING'}"
RECEIVABLES,REC_FUT_0369,TATA001,,CUST013,2026-10-12,268441.43,PAID,FUTURE_STREAMING,"{'receivable_id': 'REC_FUT_0369', 'customer_id': 'CUST013', 'company_id': 'TATA001', 'amount': 268441.43, 'invoice_date': '2026-08-30', 'expected_date': '2026-10-12', 'collection_probability': 0.77, 'expected_delay_days': 13, 'status': 'PAID', 'actual_payment_date': '2026-10-25', 'data_source': 'FUTURE_STREAMING'}"
RECEIVABLES,REC_FUT_0370,TATA001,,CUST005,2026-11-20,229474.43,PAID,FUTURE_STREAMING,"{'receivable_id': 'REC_FUT_0370', 'customer_id': 'CUST005', 'company_id': 'TATA001', 'amount': 229474.43, 'invoice_date': '2026-08-31', 'expected_date': '2026-11-20', 'collection_probability': 0.38, 'expected_delay_days': 21, 'status': 'PAID', 'actual_payment_date': '2026-11-06', 'data_source': 'FUTURE_STREAMING'}"
RECEIVABLES,REC_FUT_0371,TATA001,,CUST002,2026-10-04,149141.05,PAID,FUTURE_STREAMING,"{'receivable_id': 'REC_FUT_0371', 'customer_id': 'CUST002', 'company_id': 'TATA001', 'amount': 149141.05, 'invoice_date': '2026-09-04', 'expected_date': '2026-10-04', 'collection_probability': 0.85, 'expected_delay_days': 0, 'status': 'PAID', 'actual_payment_date': '2026-09-29', 'data_source': 'FUTURE_STREAMING'}"
RECEIVABLES,REC_FUT_0372,TATA001,,CUST012,2026-10-12,93967.98,PAID,FUTURE_STREAMING,"{'receivable_id': 'REC_FUT_0372', 'customer_id': 'CUST012', 'company_id': 'TATA001', 'amount': 93967.98, 'invoice_date': '2026-09-05', 'expected_date': '2026-10-12', 'collection_probability': 0.73, 'expected_delay_days': 7, 'status': 'PAID', 'actual_payment_date': '2026-10-03', 'data_source': 'FUTURE_STREAMING'}"
RECEIVABLES,REC_FUT_0373,TATA001,,CUST006,2026-10-13,240469.52,PAID,FUTURE_STREAMING,"{'receivable_id': 'REC_FUT_0373', 'customer_id': 'CUST006', 'company_id': 'TATA001', 'amount': 240469.52, 'invoice_date': '2026-09-05', 'expected_date': '2026-10-13', 'collection_probability': 0.69, 'expected_delay_days': 8, 'status': 'PAID', 'actual_payment_date': '2026-10-03', 'data_source': 'FUTURE_STREAMING'}"
RECEIVABLES,REC_FUT_0374,TATA001,,CUST001,2026-10-28,40797.99,PAID,FUTURE_STREAMING,"{'receivable_id': 'REC_FUT_0374', 'customer_id': 'CUST001', 'company_id': 'TATA001', 'amount': 40797.99, 'invoice_date': '2026-09-07', 'expected_date': '2026-10-28', 'collection_probability': 0.66, 'expected_delay_days': 6, 'status': 'PAID', 'actual_payment_date': '2026-10-23', 'data_source': 'FUTURE_STREAMING'}"
RECEIVABLES,REC_FUT_0375,TATA001,,CUST001,2026-10-28,154929.17,PAID,FUTURE_STREAMING,"{'receivable_id': 'REC_FUT_0375', 'customer_id': 'CUST001', 'company_id': 'TATA001', 'amount': 154929.17, 'invoice_date': '2026-09-07', 'expected_date': '2026-10-28', 'collection_probability': 0.66, 'expected_delay_days': 6, 'status': 'PAID', 'actual_payment_date': '2026-10-23', 'data_source': 'FUTURE_STREAMING'}"
RECEIVABLES,REC_FUT_0376,TATA001,,CUST004,2026-10-28,52588.91,PAID,FUTURE_STREAMING,"{'receivable_id': 'REC_FUT_0376', 'customer_id': 'CUST004', 'company_id': 'TATA001', 'amount': 52588.91, 'invoice_date': '2026-09-08', 'expected_date': '2026-10-28', 'collection_probability': 0.8, 'expected_delay_days': 5, 'status': 'PAID', 'actual_payment_date': '2026-10-19', 'data_source': 'FUTURE_STREAMING'}"
RECEIVABLES,REC_FUT_0377,TATA001,,CUST002,2026-10-11,90878.7,PAID,FUTURE_STREAMING,"{'receivable_id': 'REC_FUT_0377', 'customer_id': 'CUST002', 'company_id': 'TATA001', 'amount': 90878.7, 'invoice_date': '2026-09-11', 'expected_date': '2026-10-11', 'collection_probability': 0.85, 'expected_delay_days': 0, 'status': 'PAID', 'actual_payment_date': '2026-10-07', 'data_source': 'FUTURE_STREAMING'}"
RECEIVABLES,REC_FUT_0378,TATA001,,CUST010,2026-10-02,226495.9,PAID,FUTURE_STREAMING,"{'receivable_id': 'REC_FUT_0378', 'customer_id': 'CUST010', 'company_id': 'TATA001', 'amount': 226495.9, 'invoice_date': '2026-09-13', 'expected_date': '2026-10-02', 'collection_probability': 0.96, 'expected_delay_days': 4, 'status': 'PAID', 'actual_payment_date': '2026-09-23', 'data_source': 'FUTURE_STREAMING'}"
RECEIVABLES,REC_FUT_0379,TATA001,,CUST001,2026-11-03,200272.76,PAID,FUTURE_STREAMING,"{'receivable_id': 'REC_FUT_0379', 'customer_id': 'CUST001', 'company_id': 'TATA001', 'amount': 200272.76, 'invoice_date': '2026-09-13', 'expected_date': '2026-11-03', 'collection_probability': 0.66, 'expected_delay_days': 6, 'status': 'PAID', 'actual_payment_date': '2026-11-04', 'data_source': 'FUTURE_STREAMING'}"
RECEIVABLES,REC_FUT_0380,TATA001,,CUST002,2026-10-14,133002.41,PAID,FUTURE_STREAMING,"{'receivable_id': 'REC_FUT_0380', 'customer_id': 'CUST002', 'company_id': 'TATA001', 'amount': 133002.41, 'invoice_date': '2026-09-14', 'expected_date': '2026-10-14', 'collection_probability': 0.85, 'expected_delay_days': 0, 'status': 'PAID', 'actual_payment_date': '2026-10-15', 'data_source': 'FUTURE_STREAMING'}"
RECEIVABLES,REC_FUT_0381,TATA001,,CUST014,2026-10-23,179760.32,PAID,FUTURE_STREAMING,"{'receivable_id': 'REC_FUT_0381', 'customer_id': 'CUST014', 'company_id': 'TATA001', 'amount': 179760.32, 'invoice_date': '2026-09-14', 'expected_date': '2026-10-23', 'collection_probability': 0.8, 'expected_delay_days': 9, 'status': 'PAID', 'actual_payment_date': '2026-10-29', 'data_source': 'FUTURE_STREAMING'}"
RECEIVABLES,REC_FUT_0382,TATA001,,CUST006,2026-10-24,292594.57,PAID,FUTURE_STREAMING,"{'receivable_id': 'REC_FUT_0382', 'customer_id': 'CUST006', 'company_id': 'TATA001', 'amount': 292594.57, 'invoice_date': '2026-09-16', 'expected_date': '2026-10-24', 'collection_probability': 0.69, 'expected_delay_days': 8, 'status': 'PAID', 'actual_payment_date': '2026-10-12', 'data_source': 'FUTURE_STREAMING'}"
RECEIVABLES,REC_FUT_0383,TATA001,,CUST007,2026-10-05,84627.37,PAID,FUTURE_STREAMING,"{'receivable_id': 'REC_FUT_0383', 'customer_id': 'CUST007', 'company_id': 'TATA001', 'amount': 84627.37, 'invoice_date': '2026-09-18', 'expected_date': '2026-10-05', 'collection_probability': 0.94, 'expected_delay_days': 2, 'status': 'PAID', 'actual_payment_date': '2026-10-01', 'data_source': 'FUTURE_STREAMING'}"
RECEIVABLES,REC_FUT_0384,TATA001,,CUST011,2026-10-21,79869.41,PAID,FUTURE_STREAMING,"{'receivable_id': 'REC_FUT_0384', 'customer_id': 'CUST011', 'company_id': 'TATA001', 'amount': 79869.41, 'invoice_date': '2026-09-20', 'expected_date': '2026-10-21', 'collection_probability': 0.87, 'expected_delay_days': 1, 'status': 'PAID', 'actual_payment_date': '2026-10-21', 'data_source': 'FUTURE_STREAMING'}"
RECEIVABLES,REC_FUT_0385,TATA001,,CUST006,2026-10-29,59228.53,PAID,FUTURE_STREAMING,"{'receivable_id': 'REC_FUT_0385', 'customer_id': 'CUST006', 'company_id': 'TATA001', 'amount': 59228.53, 'invoice_date': '2026-09-21', 'expected_date': '2026-10-29', 'collection_probability': 0.69, 'expected_delay_days': 8, 'status': 'PAID', 'actual_payment_date': '2026-10-19', 'data_source': 'FUTURE_STREAMING'}"
RECEIVABLES,REC_FUT_0386,TATA001,,CUST006,2026-10-29,190148.49,PAID,FUTURE_STREAMING,"{'receivable_id': 'REC_FUT_0386', 'customer_id': 'CUST006', 'company_id': 'TATA001', 'amount': 190148.49, 'invoice_date': '2026-09-21', 'expected_date': '2026-10-29', 'collection_probability': 0.69, 'expected_delay_days': 8, 'status': 'PAID', 'actual_payment_date': '2026-10-23', 'data_source': 'FUTURE_STREAMING'}"
RECEIVABLES,REC_FUT_0387,TATA001,,CUST001,2026-11-13,54019.56,PAID,FUTURE_STREAMING,"{'receivable_id': 'REC_FUT_0387', 'customer_id': 'CUST001', 'company_id': 'TATA001', 'amount': 54019.56, 'invoice_date': '2026-09-23', 'expected_date': '2026-11-13', 'collection_probability': 0.66, 'expected_delay_days': 6, 'status': 'PAID', 'actual_payment_date': '2026-11-08', 'data_source': 'FUTURE_STREAMING'}"
RECEIVABLES,REC_FUT_0388,TATA001,,CUST008,2026-12-16,63738.35,PAID,FUTURE_STREAMING,"{'receivable_id': 'REC_FUT_0388', 'customer_id': 'CUST008', 'company_id': 'TATA001', 'amount': 63738.35, 'invoice_date': '2026-09-23', 'expected_date': '2026-12-16', 'collection_probability': 0.47, 'expected_delay_days': 39, 'status': 'PAID', 'actual_payment_date': '2026-11-08', 'data_source': 'FUTURE_STREAMING'}"
RECEIVABLES,REC_FUT_0389,TATA001,,CUST005,2026-12-14,128534.2,PAID,FUTURE_STREAMING,"{'receivable_id': 'REC_FUT_0389', 'customer_id': 'CUST005', 'company_id': 'TATA001', 'amount': 128534.2, 'invoice_date': '2026-09-24', 'expected_date': '2026-12-14', 'collection_probability': 0.38, 'expected_delay_days': 21, 'status': 'PAID', 'actual_payment_date': '2026-11-18', 'data_source': 'FUTURE_STREAMING'}"
RECEIVABLES,REC_FUT_0390,TATA001,,CUST009,2026-10-30,322981.51,PAID,FUTURE_STREAMING,"{'receivable_id': 'REC_FUT_0390', 'customer_id': 'CUST009', 'company_id': 'TATA001', 'amount': 322981.51, 'invoice_date': '2026-09-25', 'expected_date': '2026-10-30', 'collection_probability': 0.78, 'expected_delay_days': 5, 'status': 'PAID', 'actual_payment_date': '2026-10-22', 'data_source': 'FUTURE_STREAMING'}"
RECEIVABLES,REC_FUT_0391,TATA001,,CUST014,2026-11-04,93920.86,PAID,FUTURE_STREAMING,"{'receivable_id': 'REC_FUT_0391', 'customer_id': 'CUST014', 'company_id': 'TATA001', 'amount': 93920.86, 'invoice_date': '2026-09-26', 'expected_date': '2026-11-04', 'collection_probability': 0.8, 'expected_delay_days': 9, 'status': 'PAID', 'actual_payment_date': '2026-11-22', 'data_source': 'FUTURE_STREAMING'}"
RECEIVABLES,REC_FUT_0392,TATA001,,CUST001,2026-11-16,549523.01,PAID,FUTURE_STREAMING,"{'receivable_id': 'REC_FUT_0392', 'customer_id': 'CUST001', 'company_id': 'TATA001', 'amount': 549523.01, 'invoice_date': '2026-09-26', 'expected_date': '2026-11-16', 'collection_probability': 0.66, 'expected_delay_days': 6, 'status': 'PAID', 'actual_payment_date': '2026-11-09', 'data_source': 'FUTURE_STREAMING'}"
RECEIVABLES,REC_FUT_0393,TATA001,,CUST012,2026-11-02,68546.81,PAID,FUTURE_STREAMING,"{'receivable_id': 'REC_FUT_0393', 'customer_id': 'CUST012', 'company_id': 'TATA001', 'amount': 68546.81, 'invoice_date': '2026-09-26', 'expected_date': '2026-11-02', 'collection_probability': 0.73, 'expected_delay_days': 7, 'status': 'PAID', 'actual_payment_date': '2026-10-28', 'data_source': 'FUTURE_STREAMING'}"
RECEIVABLES,REC_FUT_0394,TATA001,,CUST011,2026-10-28,154001.23,PAID,FUTURE_STREAMING,"{'receivable_id': 'REC_FUT_0394', 'customer_id': 'CUST011', 'company_id': 'TATA001', 'amount': 154001.23, 'invoice_date': '2026-09-27', 'expected_date': '2026-10-28', 'collection_probability': 0.87, 'expected_delay_days': 1, 'status': 'PAID', 'actual_payment_date': '2026-10-22', 'data_source': 'FUTURE_STREAMING'}"
RECEIVABLES,REC_FUT_0395,TATA001,,CUST012,2026-11-04,69813.45,PAID,FUTURE_STREAMING,"{'receivable_id': 'REC_FUT_0395', 'customer_id': 'CUST012', 'company_id': 'TATA001', 'amount': 69813.45, 'invoice_date': '2026-09-28', 'expected_date': '2026-11-04', 'collection_probability': 0.73, 'expected_delay_days': 7, 'status': 'PAID', 'actual_payment_date': '2026-10-30', 'data_source': 'FUTURE_STREAMING'}"
RECEIVABLES,REC_FUT_0396,TATA001,,CUST013,2026-11-10,75229.76,PAID,FUTURE_STREAMING,"{'receivable_id': 'REC_FUT_0396', 'customer_id': 'CUST013', 'company_id': 'TATA001', 'amount': 75229.76, 'invoice_date': '2026-09-28', 'expected_date': '2026-11-10', 'collection_probability': 0.77, 'expected_delay_days': 13, 'status': 'PAID', 'actual_payment_date': '2026-10-26', 'data_source': 'FUTURE_STREAMING'}"
RECEIVABLES,REC_FUT_0397,TATA001,,CUST011,2026-10-29,160936.28,PAID,FUTURE_STREAMING,"{'receivable_id': 'REC_FUT_0397', 'customer_id': 'CUST011', 'company_id': 'TATA001', 'amount': 160936.28, 'invoice_date': '2026-09-28', 'expected_date': '2026-10-29', 'collection_probability': 0.87, 'expected_delay_days': 1, 'status': 'PAID', 'actual_payment_date': '2026-10-28', 'data_source': 'FUTURE_STREAMING'}"
RECEIVABLES,REC_FUT_0398,TATA001,,CUST010,2026-10-18,96985.77,PAID,FUTURE_STREAMING,"{'receivable_id': 'REC_FUT_0398', 'customer_id': 'CUST010', 'company_id': 'TATA001', 'amount': 96985.77, 'invoice_date': '2026-09-29', 'expected_date': '2026-10-18', 'collection_probability': 0.96, 'expected_delay_days': 4, 'status': 'PAID', 'actual_payment_date': '2026-10-12', 'data_source': 'FUTURE_STREAMING'}"
RECEIVABLES,REC_FUT_0399,TATA001,,CUST010,2026-10-20,47978.14,PAID,FUTURE_STREAMING,"{'receivable_id': 'REC_FUT_0399', 'customer_id': 'CUST010', 'company_id': 'TATA001', 'amount': 47978.14, 'invoice_date': '2026-10-01', 'expected_date': '2026-10-20', 'collection_probability': 0.96, 'expected_delay_days': 4, 'status': 'PAID', 'actual_payment_date': '2026-10-15', 'data_source': 'FUTURE_STREAMING'}"
RECEIVABLES,REC_FUT_0400,TATA001,,CUST006,2026-11-08,190448.02,PAID,FUTURE_STREAMING,"{'receivable_id': 'REC_FUT_0400', 'customer_id': 'CUST006', 'company_id': 'TATA001', 'amount': 190448.02, 'invoice_date': '2026-10-01', 'expected_date': '2026-11-08', 'collection_probability': 0.69, 'expected_delay_days': 8, 'status': 'PAID', 'actual_payment_date': '2026-11-02', 'data_source': 'FUTURE_STREAMING'}"
RECEIVABLES,REC_FUT_0401,TATA001,,CUST010,2026-10-20,227287.65,PAID,FUTURE_STREAMING,"{'receivable_id': 'REC_FUT_0401', 'customer_id': 'CUST010', 'company_id': 'TATA001', 'amount': 227287.65, 'invoice_date': '2026-10-01', 'expected_date': '2026-10-20', 'collection_probability': 0.96, 'expected_delay_days': 4, 'status': 'PAID', 'actual_payment_date': '2026-10-15', 'data_source': 'FUTURE_STREAMING'}"
RECEIVABLES,REC_FUT_0402,TATA001,,CUST002,2026-11-01,74120.24,PAID,FUTURE_STREAMING,"{'receivable_id': 'REC_FUT_0402', 'customer_id': 'CUST002', 'company_id': 'TATA001', 'amount': 74120.24, 'invoice_date': '2026-10-02', 'expected_date': '2026-11-01', 'collection_probability': 0.85, 'expected_delay_days': 0, 'status': 'PAID', 'actual_payment_date': '2026-10-29', 'data_source': 'FUTURE_STREAMING'}"
RECEIVABLES,REC_FUT_0403,TATA001,,CUST001,2026-11-24,125749.37,PAID,FUTURE_STREAMING,"{'receivable_id': 'REC_FUT_0403', 'customer_id': 'CUST001', 'company_id': 'TATA001', 'amount': 125749.37, 'invoice_date': '2026-10-04', 'expected_date': '2026-11-24', 'collection_probability': 0.66, 'expected_delay_days': 6, 'status': 'PAID', 'actual_payment_date': '2026-11-14', 'data_source': 'FUTURE_STREAMING'}"
RECEIVABLES,REC_FUT_0404,TATA001,,CUST003,2026-10-24,322305.02,PAID,FUTURE_STREAMING,"{'receivable_id': 'REC_FUT_0404', 'customer_id': 'CUST003', 'company_id': 'TATA001', 'amount': 322305.02, 'invoice_date': '2026-10-06', 'expected_date': '2026-10-24', 'collection_probability': 0.94, 'expected_delay_days': 3, 'status': 'PAID', 'actual_payment_date': '2026-10-19', 'data_source': 'FUTURE_STREAMING'}"
RECEIVABLES,REC_FUT_0405,TATA001,,CUST015,2026-10-22,383507.47,PAID,FUTURE_STREAMING,"{'receivable_id': 'REC_FUT_0405', 'customer_id': 'CUST015', 'company_id': 'TATA001', 'amount': 383507.47, 'invoice_date': '2026-10-06', 'expected_date': '2026-10-22', 'collection_probability': 0.94, 'expected_delay_days': 1, 'status': 'PAID', 'actual_payment_date': '2026-10-20', 'data_source': 'FUTURE_STREAMING'}"
RECEIVABLES,REC_FUT_0406,TATA001,,CUST010,2026-10-26,71043.52,PAID,FUTURE_STREAMING,"{'receivable_id': 'REC_FUT_0406', 'customer_id': 'CUST010', 'company_id': 'TATA001', 'amount': 71043.52, 'invoice_date': '2026-10-07', 'expected_date': '2026-10-26', 'collection_probability': 0.96, 'expected_delay_days': 4, 'status': 'PAID', 'actual_payment_date': '2026-10-22', 'data_source': 'FUTURE_STREAMING'}"
RECEIVABLES,REC_FUT_0407,TATA001,,CUST004,2026-11-26,83167.25,PAID,FUTURE_STREAMING,"{'receivable_id': 'REC_FUT_0407', 'customer_id': 'CUST004', 'company_id': 'TATA001', 'amount': 83167.25, 'invoice_date': '2026-10-07', 'expected_date': '2026-11-26', 'collection_probability': 0.8, 'expected_delay_days': 5, 'status': 'PAID', 'actual_payment_date': '2026-11-16', 'data_source': 'FUTURE_STREAMING'}"
RECEIVABLES,REC_FUT_0408,TATA001,,CUST002,2026-11-07,137877.34,PAID,FUTURE_STREAMING,"{'receivable_id': 'REC_FUT_0408', 'customer_id': 'CUST002', 'company_id': 'TATA001', 'amount': 137877.34, 'invoice_date': '2026-10-08', 'expected_date': '2026-11-07', 'collection_probability': 0.85, 'expected_delay_days': 0, 'status': 'PAID', 'actual_payment_date': '2026-11-03', 'data_source': 'FUTURE_STREAMING'}"
RECEIVABLES,REC_FUT_0409,TATA001,,CUST015,2026-10-25,96388.0,PAID,FUTURE_STREAMING,"{'receivable_id': 'REC_FUT_0409', 'customer_id': 'CUST015', 'company_id': 'TATA001', 'amount': 96388.0, 'invoice_date': '2026-10-09', 'expected_date': '2026-10-25', 'collection_probability': 0.94, 'expected_delay_days': 1, 'status': 'PAID', 'actual_payment_date': '2026-10-19', 'data_source': 'FUTURE_STREAMING'}"
RECEIVABLES,REC_FUT_0410,TATA001,,CUST007,2026-10-26,62391.97,PAID,FUTURE_STREAMING,"{'receivable_id': 'REC_FUT_0410', 'customer_id': 'CUST007', 'company_id': 'TATA001', 'amount': 62391.97, 'invoice_date': '2026-10-09', 'expected_date': '2026-10-26', 'collection_probability': 0.94, 'expected_delay_days': 2, 'status': 'PAID', 'actual_payment_date': '2026-10-20', 'data_source': 'FUTURE_STREAMING'}"
RECEIVABLES,REC_FUT_0411,TATA001,,CUST010,2026-10-28,41542.68,PAID,FUTURE_STREAMING,"{'receivable_id': 'REC_FUT_0411', 'customer_id': 'CUST010', 'company_id': 'TATA001', 'amount': 41542.68, 'invoice_date': '2026-10-09', 'expected_date': '2026-10-28', 'collection_probability': 0.96, 'expected_delay_days': 4, 'status': 'PAID', 'actual_payment_date': '2026-10-20', 'data_source': 'FUTURE_STREAMING'}"
RECEIVABLES,REC_FUT_0412,TATA001,,CUST007,2026-10-27,65404.67,PAID,FUTURE_STREAMING,"{'receivable_id': 'REC_FUT_0412', 'customer_id': 'CUST007', 'company_id': 'TATA001', 'amount': 65404.67, 'invoice_date': '2026-10-10', 'expected_date': '2026-10-27', 'collection_probability': 0.94, 'expected_delay_days': 2, 'status': 'PAID', 'actual_payment_date': '2026-10-25', 'data_source': 'FUTURE_STREAMING'}"
RECEIVABLES,REC_FUT_0413,TATA001,,CUST015,2026-10-26,106597.05,PAID,FUTURE_STREAMING,"{'receivable_id': 'REC_FUT_0413', 'customer_id': 'CUST015', 'company_id': 'TATA001', 'amount': 106597.05, 'invoice_date': '2026-10-10', 'expected_date': '2026-10-26', 'collection_probability': 0.94, 'expected_delay_days': 1, 'status': 'PAID', 'actual_payment_date': '2026-10-22', 'data_source': 'FUTURE_STREAMING'}"
RECEIVABLES,REC_FUT_0414,TATA001,,CUST011,2026-11-10,383153.32,PAID,FUTURE_STREAMING,"{'receivable_id': 'REC_FUT_0414', 'customer_id': 'CUST011', 'company_id': 'TATA001', 'amount': 383153.32, 'invoice_date': '2026-10-10', 'expected_date': '2026-11-10', 'collection_probability': 0.87, 'expected_delay_days': 1, 'status': 'PAID', 'actual_payment_date': '2026-11-05', 'data_source': 'FUTURE_STREAMING'}"
RECEIVABLES,REC_FUT_0415,TATA001,,CUST008,2027-01-03,75937.97,PAID,FUTURE_STREAMING,"{'receivable_id': 'REC_FUT_0415', 'customer_id': 'CUST008', 'company_id': 'TATA001', 'amount': 75937.97, 'invoice_date': '2026-10-11', 'expected_date': '2027-01-03', 'collection_probability': 0.47, 'expected_delay_days': 39, 'status': 'PAID', 'actual_payment_date': '2026-11-22', 'data_source': 'FUTURE_STREAMING'}"
