source_table,date,company_id,cash_account_id,opening_balance,daily_inflow,daily_outflow,balance,available_balance,reserved_balance,deployable_cash,customer_id,customer_name,industry,payment_terms,risk_category,total_historical_payments,on_time_payments,late_payments,on_time_probability,average_delay_days,payment_history_tier,alternative_id,decision_id,action,score,cost,benefit,liquidity_impact,risk,decision_item_id,invoice_id,amount,expected_cost,expected_benefit,risk_score,created_at,decision_type,chosen_action,confidence,reasoning,status,event_id,event_type,payload,processed_at,financing_option_id,provider,type,interest_rate,credit_limit,available_amount,minimum_amount,processing_fee,repayment_terms,snapshot_id,forecast_horizon_days,projected_cash,minimum_projected_cash,liquidity_risk,expected_inflows,expected_outflows,reserve_requirement,risk_probability,supplier_id,issue_date,discount_percentage,discount_deadline,late_penalty_percentage,currency,payment_method,actual_payment_date,obligation_id,description,category,due_date,priority,receivable_id,invoice_date,expected_date,collection_probability,expected_delay_days,scenario_id,name,parameters,result,strategic_importance,strategic_importance_score,liquidity_risk_score,payment_terms_days,financing_available,financing_rate,transaction_id,reference_type,reference_id
decision_alternatives,,,,,,,,,,,,,,,,,,,,,,DA95DEB761,DECC8A9DB68,RETAIN_CASH,0.51,533011.46,182161.46,0.07,0.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
decision_alternatives,,,,,,,,,,,,,,,,,,,,,,DA142AF77D,DEC99B8425A,PAY_NOW,0.95,2422638.0,307122.76,0.03,0.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
decision_alternatives,,,,,,,,,,,,,,,,,,,,,,DAB7E6B68F,DEC99B8425A,PAY_AT_MATURITY,0.54,1629611.97,1458619.23,0.0,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
decision_alternatives,,,,,,,,,,,,,,,,,,,,,,DAC31DDCA1,DEC99B8425A,DELAY_PAYMENT,0.38,1006454.37,706494.95,0.15,0.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
decision_alternatives,,,,,,,,,,,,,,,,,,,,,,DA9B52C423,DEC99B8425A,CAPTURE_DISCOUNT,0.45,2724094.81,1469488.95,0.14,0.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
decision_alternatives,,,,,,,,,,,,,,,,,,,,,,DA9B67B0DC,DEC99B8425A,BANK_FINANCE,0.27,638353.7,420855.36,0.04,0.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
decision_alternatives,,,,,,,,,,,,,,,,,,,,,,DAFEE1D8DD,DEC99B8425A,SUPPLIER_FINANCE,0.16,538967.16,236317.9,-0.1,0.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
decision_alternatives,,,,,,,,,,,,,,,,,,,,,,DA721DC31A,DEC99B8425A,RETAIN_CASH,0.3,1318685.53,1171539.47,0.18,0.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
decision_alternatives,,,,,,,,,,,,,,,,,,,,,,DA01A0D6E5,DEC7132C91B,PAY_NOW,0.85,2475191.77,395955.76,0.29,0.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
decision_alternatives,,,,,,,,,,,,,,,,,,,,,,DA17F1A876,DEC7132C91B,PAY_AT_MATURITY,0.69,2495805.6,216763.72,0.03,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
decision_alternatives,,,,,,,,,,,,,,,,,,,,,,DA9259DB2E,DEC7132C91B,DELAY_PAYMENT,0.4,654008.89,692914.81,0.23,0.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
decision_alternatives,,,,,,,,,,,,,,,,,,,,,,DAB3A75BA2,DEC7132C91B,CAPTURE_DISCOUNT,0.71,1669565.39,1083506.7,-0.21,0.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
decision_alternatives,,,,,,,,,,,,,,,,,,,,,,DACA0C0924,DEC7132C91B,BANK_FINANCE,0.29,1309836.71,1060525.92,0.22,0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
decision_alternatives,,,,,,,,,,,,,,,,,,,,,,DAC0E788FE,DEC7132C91B,SUPPLIER_FINANCE,0.18,2527268.52,1285434.34,0.18,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
decision_alternatives,,,,,,,,,,,,,,,,,,,,,,DA54EDCEFE,DEC7132C91B,RETAIN_CASH,0.8,2939303.33,424306.64,0.21,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
decision_alternatives,,,,,,,,,,,,,,,,,,,,,,DAB4151731,DEC28E77477,PAY_NOW,0.88,1061704.84,211696.67,0.29,0.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
decision_alternatives,,,,,,,,,,,,,,,,,,,,,,DA86CCD7A9,DEC28E77477,PAY_AT_MATURITY,0.19,1073954.37,141882.24,0.09,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
decision_alternatives,,,,,,,,,,,,,,,,,,,,,,DAA49840EC,DEC28E77477,DELAY_PAYMENT,0.54,1050298.55,538874.37,-0.26,0.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
decision_alternatives,,,,,,,,,,,,,,,,,,,,,,DAFE33DD49,DEC28E77477,CAPTURE_DISCOUNT,0.23,202233.26,712245.11,0.09,0.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
decision_alternatives,,,,,,,,,,,,,,,,,,,,,,DA012C5258,DEC28E77477,BANK_FINANCE,0.89,930450.4,114917.69,0.25,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
decision_alternatives,,,,,,,,,,,,,,,,,,,,,,DA62F8EB3F,DEC28E77477,SUPPLIER_FINANCE,0.64,1197605.68,173184.85,-0.17,0.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
decision_alternatives,,,,,,,,,,,,,,,,,,,,,,DAA3DC3899,DEC28E77477,RETAIN_CASH,0.53,510497.91,363075.32,0.19,0.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
decision_alternatives,,,,,,,,,,,,,,,,,,,,,,DAB19A4E58,DEC1EBB54E5,PAY_NOW,0.94,733294.82,920945.92,0.27,0.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
decision_alternatives,,,,,,,,,,,,,,,,,,,,,,DA95F04BC8,DEC1EBB54E5,PAY_AT_MATURITY,0.17,537890.62,970962.49,0.04,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
decision_alternatives,,,,,,,,,,,,,,,,,,,,,,DA6966AB3F,DEC1EBB54E5,DELAY_PAYMENT,0.33,2047804.34,808151.97,-0.26,0.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
decision_alternatives,,,,,,,,,,,,,,,,,,,,,,DAC009E4DF,DEC1EBB54E5,CAPTURE_DISCOUNT,0.56,1381614.85,926758.55,0.03,0.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
decision_alternatives,,,,,,,,,,,,,,,,,,,,,,DAD3870C4B,DEC1EBB54E5,BANK_FINANCE,0.64,431746.79,163122.91,-0.05,0.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
decision_alternatives,,,,,,,,,,,,,,,,,,,,,,DA555DEED2,DEC1EBB54E5,SUPPLIER_FINANCE,0.87,568209.61,859888.5,-0.09,0.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
decision_alternatives,,,,,,,,,,,,,,,,,,,,,,DA6F6070BE,DEC1EBB54E5,RETAIN_CASH,0.14,694162.63,685075.15,-0.3,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
decision_alternatives,,,,,,,,,,,,,,,,,,,,,,DA4AAEBF2A,DEC29310234,PAY_NOW,0.85,1170737.66,569519.35,-0.01,0.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
decision_alternatives,,,,,,,,,,,,,,,,,,,,,,DABC5BA219,DEC29310234,PAY_AT_MATURITY,0.81,1193023.79,633779.31,0.3,0.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
decision_alternatives,,,,,,,,,,,,,,,,,,,,,,DA1307A32F,DEC29310234,DELAY_PAYMENT,0.77,1421503.8,218562.13,-0.19,0.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
decision_alternatives,,,,,,,,,,,,,,,,,,,,,,DA5409D114,DEC29310234,CAPTURE_DISCOUNT,0.39,813057.0,697304.9,-0.3,0.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
decision_alternatives,,,,,,,,,,,,,,,,,,,,,,DA01A4713D,DEC29310234,BANK_FINANCE,0.76,2399698.59,625372.52,-0.07,0.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
decision_alternatives,,,,,,,,,,,,,,,,,,,,,,DA37972906,DEC29310234,SUPPLIER_FINANCE,0.11,725027.85,1113537.56,0.04,0.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
decision_alternatives,,,,,,,,,,,,,,,,,,,,,,DA62ABE09A,DEC29310234,RETAIN_CASH,0.62,3241201.62,1298773.05,0.17,0.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
decision_alternatives,,,,,,,,,,,,,,,,,,,,,,DA9689A0B7,DECC851FF97,PAY_NOW,0.86,1407942.45,963840.42,-0.24,0.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
decision_alternatives,,,,,,,,,,,,,,,,,,,,,,DAEB3FCFE8,DECC851FF97,PAY_AT_MATURITY,0.13,1614461.14,875597.8,0.3,0.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
decision_alternatives,,,,,,,,,,,,,,,,,,,,,,DAF95CB828,DECC851FF97,DELAY_PAYMENT,0.52,894419.71,316362.13,0.12,0.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
decision_alternatives,,,,,,,,,,,,,,,,,,,,,,DA013C9D5E,DECC851FF97,CAPTURE_DISCOUNT,0.79,3918242.28,756993.04,-0.23,0.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
decision_alternatives,,,,,,,,,,,,,,,,,,,,,,DA7304DDA4,DECC851FF97,BANK_FINANCE,0.31,2001189.3,1133954.41,0.01,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
decision_alternatives,,,,,,,,,,,,,,,,,,,,,,DA85B9DFCC,DECC851FF97,SUPPLIER_FINANCE,0.4,2197207.38,382145.31,0.1,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
decision_alternatives,,,,,,,,,,,,,,,,,,,,,,DAE821CDFF,DECC851FF97,RETAIN_CASH,0.7,2401363.89,1250312.21,0.23,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
decision_alternatives,,,,,,,,,,,,,,,,,,,,,,DA5CBB5E7A,DEC070A31D2,PAY_NOW,0.81,399317.18,646121.53,0.04,0.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
decision_alternatives,,,,,,,,,,,,,,,,,,,,,,DAD2B6E128,DEC070A31D2,PAY_AT_MATURITY,0.33,615030.55,294988.81,-0.28,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
decision_alternatives,,,,,,,,,,,,,,,,,,,,,,DA2A064015,DEC070A31D2,DELAY_PAYMENT,0.77,451847.73,142984.74,0.02,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
decision_alternatives,,,,,,,,,,,,,,,,,,,,,,DA5A167F13,DEC070A31D2,CAPTURE_DISCOUNT,0.3,912710.37,747425.57,0.11,0.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
decision_alternatives,,,,,,,,,,,,,,,,,,,,,,DACEB2A85A,DEC070A31D2,BANK_FINANCE,0.81,800236.2,555253.38,-0.27,0.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
decision_alternatives,,,,,,,,,,,,,,,,,,,,,,DA06021C67,DEC070A31D2,SUPPLIER_FINANCE,0.27,1032807.66,167543.36,0.17,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
decision_alternatives,,,,,,,,,,,,,,,,,,,,,,DA0314EB04,DEC070A31D2,RETAIN_CASH,0.59,1090841.63,293784.93,-0.02,0.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
decision_alternatives,,,,,,,,,,,,,,,,,,,,,,DA8BBC0888,DEC7FF066C0,PAY_NOW,0.95,875262.41,653755.79,-0.07,0.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
decision_alternatives,,,,,,,,,,,,,,,,,,,,,,DAA9763391,DEC7FF066C0,PAY_AT_MATURITY,0.29,1234044.5,328280.62,-0.16,0.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
decision_alternatives,,,,,,,,,,,,,,,,,,,,,,DAB2721E08,DEC7FF066C0,DELAY_PAYMENT,0.31,1951054.72,1356383.97,-0.24,0.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
decision_alternatives,,,,,,,,,,,,,,,,,,,,,,DAD0FF3E5A,DEC7FF066C0,CAPTURE_DISCOUNT,0.41,1478515.05,1356277.26,-0.05,0.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
decision_alternatives,,,,,,,,,,,,,,,,,,,,,,DA25DE1AAA,DEC7FF066C0,BANK_FINANCE,0.24,2448517.87,1018201.63,0.11,0.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
decision_alternatives,,,,,,,,,,,,,,,,,,,,,,DACEA4250C,DEC7FF066C0,SUPPLIER_FINANCE,0.74,834539.09,1273079.03,-0.13,0.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
decision_alternatives,,,,,,,,,,,,,,,,,,,,,,DACDD8692E,DEC7FF066C0,RETAIN_CASH,0.66,1741729.99,1503459.73,-0.22,0.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
decision_alternatives,,,,,,,,,,,,,,,,,,,,,,DA65657157,DECAD984735,PAY_NOW,0.8,2617205.77,1553715.48,-0.09,0.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
decision_alternatives,,,,,,,,,,,,,,,,,,,,,,DAB562012E,DECAD984735,PAY_AT_MATURITY,0.39,4116902.32,509637.67,0.28,0.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
decision_alternatives,,,,,,,,,,,,,,,,,,,,,,DA5B342A0E,DECAD984735,DELAY_PAYMENT,0.28,696050.35,2020925.29,-0.09,0.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
decision_alternatives,,,,,,,,,,,,,,,,,,,,,,DA400F59AE,DECAD984735,CAPTURE_DISCOUNT,0.59,1124549.58,772203.65,-0.21,0.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
decision_alternatives,,,,,,,,,,,,,,,,,,,,,,DADA1B21D2,DECAD984735,BANK_FINANCE,0.25,3443383.56,1322512.2,-0.3,0.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
decision_alternatives,,,,,,,,,,,,,,,,,,,,,,DA31324071,DECAD984735,SUPPLIER_FINANCE,0.24,4443756.64,1444131.06,0.05,0.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
decision_alternatives,,,,,,,,,,,,,,,,,,,,,,DA881CE663,DECAD984735,RETAIN_CASH,0.83,1071645.54,308583.1,-0.27,0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
decision_alternatives,,,,,,,,,,,,,,,,,,,,,,DA76D58104,DEC9D7B2572,PAY_NOW,0.89,3465081.15,2141545.04,0.27,0.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
decision_alternatives,,,,,,,,,,,,,,,,,,,,,,DA71B520E5,DEC9D7B2572,PAY_AT_MATURITY,0.19,2470620.41,1281420.46,0.03,0.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
decision_alternatives,,,,,,,,,,,,,,,,,,,,,,DABBD27939,DEC9D7B2572,DELAY_PAYMENT,0.24,719717.62,1844796.7,0.29,0.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
decision_alternatives,,,,,,,,,,,,,,,,,,,,,,DA16710984,DEC9D7B2572,CAPTURE_DISCOUNT,0.71,3337290.62,903584.31,-0.25,0.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
decision_alternatives,,,,,,,,,,,,,,,,,,,,,,DA64589509,DEC9D7B2572,BANK_FINANCE,0.53,4038664.37,923253.05,0.3,0.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
decision_alternatives,,,,,,,,,,,,,,,,,,,,,,DADED07E65,DEC9D7B2572,SUPPLIER_FINANCE,0.84,578752.63,547123.16,0.23,0.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
decision_alternatives,,,,,,,,,,,,,,,,,,,,,,DA6CDA9A57,DEC9D7B2572,RETAIN_CASH,0.8,994092.62,1919666.57,-0.15,0.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
decision_alternatives,,,,,,,,,,,,,,,,,,,,,,DA96C7EE19,DECFBC1AF98,PAY_NOW,0.91,1455546.78,606443.6,-0.06,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
decision_alternatives,,,,,,,,,,,,,,,,,,,,,,DAE9106433,DECFBC1AF98,PAY_AT_MATURITY,0.34,1168016.83,120413.16,0.23,0.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
decision_alternatives,,,,,,,,,,,,,,,,,,,,,,DA365DF3AB,DECFBC1AF98,DELAY_PAYMENT,0.44,981245.19,710067.19,-0.08,0.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
decision_alternatives,,,,,,,,,,,,,,,,,,,,,,DA8EE80B80,DECFBC1AF98,CAPTURE_DISCOUNT,0.74,203195.39,385184.78,0.29,0.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
decision_alternatives,,,,,,,,,,,,,,,,,,,,,,DAA8FABACB,DECFBC1AF98,BANK_FINANCE,0.49,729695.6,534163.13,0.06,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
decision_alternatives,,,,,,,,,,,,,,,,,,,,,,DABA35D83D,DECFBC1AF98,SUPPLIER_FINANCE,0.74,869797.64,504171.47,0.08,0.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
decision_alternatives,,,,,,,,,,,,,,,,,,,,,,DA5D7E057E,DECFBC1AF98,RETAIN_CASH,0.76,465216.15,449643.74,-0.16,0.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
decision_alternatives,,,,,,,,,,,,,,,,,,,,,,DA1201FA8E,DECE30E16F1,PAY_NOW,0.87,1508381.82,1096378.1,-0.05,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
decision_alternatives,,,,,,,,,,,,,,,,,,,,,,DA29AF0A65,DECE30E16F1,PAY_AT_MATURITY,0.44,1189940.66,1252519.66,-0.1,0.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
decision_alternatives,,,,,,,,,,,,,,,,,,,,,,DA990C0959,DECE30E16F1,DELAY_PAYMENT,0.25,1762431.58,421587.37,-0.03,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
decision_alternatives,,,,,,,,,,,,,,,,,,,,,,DA613FC024,DECE30E16F1,CAPTURE_DISCOUNT,0.87,2337723.65,1349388.8,-0.12,0.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
decision_alternatives,,,,,,,,,,,,,,,,,,,,,,DA40D9EEFF,DECE30E16F1,BANK_FINANCE,0.77,1301923.48,1202770.23,0.17,0.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
decision_alternatives,,,,,,,,,,,,,,,,,,,,,,DAABE7123C,DECE30E16F1,SUPPLIER_FINANCE,0.69,1559920.79,1219045.18,0.12,0.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
decision_alternatives,,,,,,,,,,,,,,,,,,,,,,DA898FE4A8,DECE30E16F1,RETAIN_CASH,0.35,2407162.79,596426.04,-0.28,0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
decision_alternatives,,,,,,,,,,,,,,,,,,,,,,DA6C976479,DEC46B38838,PAY_NOW,0.86,3458848.46,1020891.12,-0.05,0.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
decision_alternatives,,,,,,,,,,,,,,,,,,,,,,DA023458E2,DEC46B38838,PAY_AT_MATURITY,0.23,2441297.37,656343.15,0.14,0.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
decision_alternatives,,,,,,,,,,,,,,,,,,,,,,DA28FCF771,DEC46B38838,DELAY_PAYMENT,0.28,2687177.78,1380085.39,0.27,0.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
decision_alternatives,,,,,,,,,,,,,,,,,,,,,,DA9DE74C2C,DEC46B38838,CAPTURE_DISCOUNT,0.52,3840559.55,1024210.33,0.04,0.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
decision_alternatives,,,,,,,,,,,,,,,,,,,,,,DA42807117,DEC46B38838,BANK_FINANCE,0.71,634887.86,608903.54,-0.18,0.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
decision_alternatives,,,,,,,,,,,,,,,,,,,,,,DA527800E5,DEC46B38838,SUPPLIER_FINANCE,0.83,2243727.24,532220.74,-0.03,0.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
decision_alternatives,,,,,,,,,,,,,,,,,,,,,,DA21D66D9C,DEC46B38838,RETAIN_CASH,0.89,3076873.57,903038.41,0.05,0.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
