date,company_id,supplier_id,customer_id,invoice_id,receivable_id,obligation_id,transaction_id,amount,balance,status,name,issue_date,discount_percentage,discount_deadline,late_penalty_percentage,currency,payment_method,actual_payment_date,category,strategic_importance,strategic_importance_score,liquidity_risk,liquidity_risk_score,payment_terms_days,financing_available,financing_rate,invoice_date,expected_date,collection_probability,expected_delay_days,customer_name,industry,payment_terms,risk_category,total_historical_payments,on_time_payments,late_payments,on_time_probability,average_delay_days,payment_history_tier,description,due_date,priority,category_supplier,type,reference_type,reference_id,cash_account_id,opening_balance,daily_inflow,daily_outflow,available_balance,reserved_balance,deployable_cash
2025-12-09,COMP001,,CUST017,,RCV00135,,,65206449.94,,PAID,,,,,,,,2026-01-07,,,,,,,,,2025-10-25,2025-12-09,0.77,0.0,Gati Ltd,automotive_manufacturing,45.0,MEDIUM,25.0,20.0,5.0,0.8,29.6,average,,,,,,,,,,,,,,
2025-09-02,COMP001,,CUST008,,RCV00136,,,12944768.18,,PAID,,,,,,,,2025-08-31,,,,,,,,,2025-08-03,2025-09-02,0.68,0.0,Prerana Motors,automotive_manufacturing,30.0,MEDIUM,29.0,20.0,9.0,0.69,23.1,average,,,,,,,,,,,,,,
2026-01-01,COMP001,,CUST022,,RCV00137,,,33538185.9,,PENDING,,,,,,,,,,,,,,,,,2025-12-02,2026-01-01,0.92,0.0,Tata Steel Ltd (Internal),automotive_manufacturing,30.0,LOW,23.0,22.0,1.0,0.96,15.0,reliable,,,,,,,,,,,,,,
2025-12-09,COMP001,,CUST019,,RCV00138,,,69481001.4,,OVERDUE,,,,,,,,,,,,,,,,,2025-10-25,2025-12-09,0.39,0.0,Indian Army (DGOF),automotive_manufacturing,45.0,HIGH,34.0,13.0,21.0,0.38,26.5,risky,,,,,,,,,,,,,,
2025-06-27,COMP001,,CUST024,,RCV00139,,,11802104.41,,PAID,,,,,,,,2025-06-26,,,,,,,,,2025-05-13,2025-06-27,0.84,0.0,Ashok Leyland (Cross-supply),automotive_manufacturing,45.0,MEDIUM,16.0,13.0,3.0,0.81,31.3,average,,,,,,,,,,,,,,
2025-07-08,COMP001,,CUST014,,RCV00140,,,19569685.76,,PAID,,,,,,,,2025-07-06,,,,,,,,,2025-06-08,2025-07-08,0.79,0.0,Rivigo Services Pvt Ltd,automotive_manufacturing,30.0,MEDIUM,21.0,17.0,4.0,0.81,24.5,average,,,,,,,,,,,,,,
2025-02-27,COMP001,,CUST004,,RCV00141,,,37919856.17,,OVERDUE,,,,,,,,,,,,,,,,,2025-01-13,2025-02-27,0.68,0.0,Ganganagar Motors,automotive_manufacturing,45.0,MEDIUM,33.0,21.0,12.0,0.64,23.6,average,,,,,,,,,,,,,,
2025-09-14,COMP001,,CUST005,,RCV00142,,,52979552.92,,PAID,,,,,,,,2025-09-18,,,,,,,,,2025-08-15,2025-09-14,0.64,0.0,Bimal Auto Agency,automotive_manufacturing,30.0,MEDIUM,29.0,17.0,12.0,0.59,23.8,average,,,,,,,,,,,,,,
2026-02-06,COMP001,,CUST009,,RCV00143,,,32665530.97,,PENDING,,,,,,,,,,,,,,,,,2025-12-08,2026-02-06,0.33,0.0,Sai Service Pvt Ltd,automotive_manufacturing,60.0,HIGH,15.0,5.0,10.0,0.33,21.6,risky,,,,,,,,,,,,,,
2025-05-07,COMP001,,CUST002,,RCV00144,,,2746088.74,,PAID,,,,,,,,2025-05-06,,,,,,,,,2025-04-07,2025-05-07,0.88,0.0,Pinnacle Motors,automotive_manufacturing,30.0,LOW,36.0,31.0,5.0,0.86,31.4,reliable,,,,,,,,,,,,,,
2025-11-25,COMP001,,CUST013,,RCV00145,,,56037931.37,,PAID,,,,,,,,2025-11-25,,,,,,,,,2025-10-26,2025-11-25,0.92,0.0,BlueDart Express Ltd,automotive_manufacturing,30.0,LOW,23.0,21.0,2.0,0.91,24.0,reliable,,,,,,,,,,,,,,
2026-01-21,COMP001,,CUST025,,RCV00146,,,3688296.98,,PENDING,,,,,,,,,,,,,,,,,2025-12-07,2026-01-21,0.6,0.0,Mahindra & Mahindra,automotive_manufacturing,45.0,MEDIUM,34.0,21.0,13.0,0.62,27.8,average,,,,,,,,,,,,,,
2025-02-15,COMP001,,CUST012,,RCV00147,,,39163448.01,,PAID,,,,,,,,2025-02-15,,,,,,,,,2025-01-31,2025-02-15,0.96,0.0,Vinayak Motors,automotive_manufacturing,15.0,LOW,25.0,23.0,2.0,0.92,9.5,reliable,,,,,,,,,,,,,,
2025-12-26,COMP001,,CUST025,,RCV00148,,,44015633.64,,PAID,,,,,,,,2025-12-23,,,,,,,,,2025-11-11,2025-12-26,0.63,22.0,Mahindra & Mahindra,automotive_manufacturing,45.0,MEDIUM,34.0,21.0,13.0,0.62,27.8,average,,,,,,,,,,,,,,
2025-10-15,COMP001,,CUST007,,RCV00149,,,5605774.97,,OVERDUE,,,,,,,,,,,,,,,,,2025-08-31,2025-10-15,0.61,0.0,Prabhu Motors,automotive_manufacturing,45.0,MEDIUM,32.0,19.0,13.0,0.59,23.2,average,,,,,,,,,,,,,,
2025-07-12,COMP001,,CUST007,,RCV00150,,,46308355.26,,PAID,,,,,,,,2025-07-11,,,,,,,,,2025-05-28,2025-07-12,0.63,21.0,Prabhu Motors,automotive_manufacturing,45.0,MEDIUM,32.0,19.0,13.0,0.59,23.2,average,,,,,,,,,,,,,,
2025-03-28,COMP001,,CUST004,,RCV00151,,,61572796.45,,PAID,,,,,,,,2025-03-27,,,,,,,,,2025-02-11,2025-03-28,0.65,32.0,Ganganagar Motors,automotive_manufacturing,45.0,MEDIUM,33.0,21.0,12.0,0.64,23.6,average,,,,,,,,,,,,,,
2025-10-31,COMP001,,CUST012,,RCV00152,,,22967717.18,,PAID,,,,,,,,2025-11-08,,,,,,,,,2025-10-16,2025-10-31,0.95,0.0,Vinayak Motors,automotive_manufacturing,15.0,LOW,25.0,23.0,2.0,0.92,9.5,reliable,,,,,,,,,,,,,,
2026-01-13,COMP001,,CUST022,,RCV00153,,,54140166.33,,PENDING,,,,,,,,,,,,,,,,,2025-12-14,2026-01-13,0.97,0.0,Tata Steel Ltd (Internal),automotive_manufacturing,30.0,LOW,23.0,22.0,1.0,0.96,15.0,reliable,,,,,,,,,,,,,,
2025-08-08,COMP001,,CUST001,,RCV00154,,,9172927.0,,PAID,,,,,,,,2025-08-10,,,,,,,,,2025-07-24,2025-08-08,0.85,0.0,Concorde Motors,automotive_manufacturing,15.0,LOW,24.0,21.0,3.0,0.88,15.3,reliable,,,,,,,,,,,,,,
2025-11-24,COMP001,,CUST001,,RCV00155,,,31946719.87,,PAID,,,,,,,,2025-11-24,,,,,,,,,2025-11-09,2025-11-24,0.85,0.0,Concorde Motors,automotive_manufacturing,15.0,LOW,24.0,21.0,3.0,0.88,15.3,reliable,,,,,,,,,,,,,,
2025-06-20,COMP001,,CUST013,,RCV00156,,,72358441.88,,PAID,,,,,,,,2025-06-19,,,,,,,,,2025-05-21,2025-06-20,0.89,0.0,BlueDart Express Ltd,automotive_manufacturing,30.0,LOW,23.0,21.0,2.0,0.91,24.0,reliable,,,,,,,,,,,,,,
2025-06-03,COMP001,,CUST011,,RCV00157,,,78982129.07,,PAID,,,,,,,,2025-06-02,,,,,,,,,2025-05-04,2025-06-03,0.89,0.0,Tirupati Motors,automotive_manufacturing,30.0,LOW,22.0,19.0,3.0,0.86,26.3,reliable,,,,,,,,,,,,,,
2025-02-13,COMP001,,CUST003,,RCV00158,,,31052891.78,,PAID,,,,,,,,2025-02-11,,,,,,,,,2025-01-29,2025-02-13,0.88,0.0,Jayem Automotives,automotive_manufacturing,15.0,LOW,18.0,16.0,2.0,0.89,26.5,reliable,,,,,,,,,,,,,,
2025-06-01,COMP001,,CUST015,,RCV00159,,,15832611.58,,PAID,,,,,,,,2025-05-30,,,,,,,,,2025-05-02,2025-06-01,0.74,0.0,TCI Express Ltd,automotive_manufacturing,30.0,MEDIUM,18.0,14.0,4.0,0.78,21.8,average,,,,,,,,,,,,,,
2025-03-03,COMP001,,CUST009,,RCV00160,,,57786441.06,,OVERDUE,,,,,,,,,,,,,,,,,2025-01-02,2025-03-03,0.35,0.0,Sai Service Pvt Ltd,automotive_manufacturing,60.0,HIGH,15.0,5.0,10.0,0.33,21.6,risky,,,,,,,,,,,,,,
2025-04-27,COMP001,,CUST007,,RCV00161,,,62077709.57,,PAID,,,,,,,,2025-04-27,,,,,,,,,2025-03-13,2025-04-27,0.63,17.0,Prabhu Motors,automotive_manufacturing,45.0,MEDIUM,32.0,19.0,13.0,0.59,23.2,average,,,,,,,,,,,,,,
2025-04-23,COMP001,,CUST008,,RCV00162,,,30983769.7,,PAID,,,,,,,,2025-04-21,,,,,,,,,2025-03-24,2025-04-23,0.7,0.0,Prerana Motors,automotive_manufacturing,30.0,MEDIUM,29.0,20.0,9.0,0.69,23.1,average,,,,,,,,,,,,,,
2025-07-21,COMP001,,CUST001,,RCV00163,,,40701274.68,,PAID,,,,,,,,2025-07-20,,,,,,,,,2025-07-06,2025-07-21,0.9,0.0,Concorde Motors,automotive_manufacturing,15.0,LOW,24.0,21.0,3.0,0.88,15.3,reliable,,,,,,,,,,,,,,
2025-06-14,COMP001,,CUST011,,RCV00164,,,57096239.93,,PAID,,,,,,,,2025-06-11,,,,,,,,,2025-05-15,2025-06-14,0.87,0.0,Tirupati Motors,automotive_manufacturing,30.0,LOW,22.0,19.0,3.0,0.86,26.3,reliable,,,,,,,,,,,,,,
2025-12-25,COMP001,,CUST007,,RCV00165,,,43003212.06,,OVERDUE,,,,,,,,,,,,,,,,,2025-11-10,2025-12-25,0.6,32.0,Prabhu Motors,automotive_manufacturing,45.0,MEDIUM,32.0,19.0,13.0,0.59,23.2,average,,,,,,,,,,,,,,
2025-07-10,COMP001,,CUST012,,RCV00166,,,51775681.9,,PAID,,,,,,,,2025-07-08,,,,,,,,,2025-06-25,2025-07-10,0.91,0.0,Vinayak Motors,automotive_manufacturing,15.0,LOW,25.0,23.0,2.0,0.92,9.5,reliable,,,,,,,,,,,,,,
2025-12-03,COMP001,,CUST021,,RCV00167,,,27872238.71,,PAID,,,,,,,,2025-11-30,,,,,,,,,2025-11-18,2025-12-03,0.83,0.0,NTPC Ltd,automotive_manufacturing,15.0,LOW,21.0,18.0,3.0,0.86,19.0,reliable,,,,,,,,,,,,,,
2025-05-23,COMP001,,CUST024,,RCV00168,,,56405066.04,,PAID,,,,,,,,2025-05-23,,,,,,,,,2025-04-08,2025-05-23,0.85,0.0,Ashok Leyland (Cross-supply),automotive_manufacturing,45.0,MEDIUM,16.0,13.0,3.0,0.81,31.3,average,,,,,,,,,,,,,,
2025-07-06,COMP001,,CUST025,,RCV00169,,,32517575.81,,OVERDUE,,,,,,,,,,,,,,,,,2025-05-22,2025-07-06,0.64,36.0,Mahindra & Mahindra,automotive_manufacturing,45.0,MEDIUM,34.0,21.0,13.0,0.62,27.8,average,,,,,,,,,,,,,,
2025-12-08,COMP001,,CUST023,,RCV00170,,,23323857.07,,PAID,,,,,,,,2025-12-07,,,,,,,,,2025-11-08,2025-12-08,0.84,0.0,Indian Railways,automotive_manufacturing,30.0,LOW,36.0,31.0,5.0,0.86,23.4,reliable,,,,,,,,,,,,,,
2025-08-27,COMP001,,CUST001,,RCV00171,,,20853915.88,,PAID,,,,,,,,2025-08-24,,,,,,,,,2025-08-12,2025-08-27,0.86,0.0,Concorde Motors,automotive_manufacturing,15.0,LOW,24.0,21.0,3.0,0.88,15.3,reliable,,,,,,,,,,,,,,
2025-04-24,COMP001,,CUST008,,RCV00172,,,68332949.81,,PAID,,,,,,,,2025-04-22,,,,,,,,,2025-03-25,2025-04-24,0.68,2.0,Prerana Motors,automotive_manufacturing,30.0,MEDIUM,29.0,20.0,9.0,0.69,23.1,average,,,,,,,,,,,,,,
2025-08-16,COMP001,,CUST005,,RCV00173,,,35478730.91,,PAID,,,,,,,,2025-08-16,,,,,,,,,2025-07-17,2025-08-16,0.59,0.0,Bimal Auto Agency,automotive_manufacturing,30.0,MEDIUM,29.0,17.0,12.0,0.59,23.8,average,,,,,,,,,,,,,,
2025-09-03,COMP001,,CUST018,,RCV00174,,,50014381.7,,PAID,,,,,,,,2025-08-31,,,,,,,,,2025-07-20,2025-09-03,0.78,0.0,Eicher Trucks & Buses (Fleet Div),automotive_manufacturing,45.0,MEDIUM,33.0,25.0,8.0,0.76,22.4,average,,,,,,,,,,,,,,
2025-07-29,COMP001,,CUST016,,RCV00175,,,4647288.25,,PAID,,,,,,,,2025-07-26,,,,,,,,,2025-06-14,2025-07-29,0.72,0.0,VRL Logistics Ltd,automotive_manufacturing,45.0,MEDIUM,26.0,18.0,8.0,0.69,23.2,average,,,,,,,,,,,,,,
2025-09-08,COMP001,,CUST011,,RCV00176,,,60406156.94,,PAID,,,,,,,,2025-09-08,,,,,,,,,2025-08-09,2025-09-08,0.89,0.0,Tirupati Motors,automotive_manufacturing,30.0,LOW,22.0,19.0,3.0,0.86,26.3,reliable,,,,,,,,,,,,,,
2025-08-02,COMP001,,CUST022,,RCV00177,,,51642572.02,,PAID,,,,,,,,2025-08-01,,,,,,,,,2025-07-03,2025-08-02,0.93,0.0,Tata Steel Ltd (Internal),automotive_manufacturing,30.0,LOW,23.0,22.0,1.0,0.96,15.0,reliable,,,,,,,,,,,,,,
2025-02-06,COMP001,,CUST013,,RCV00178,,,69499378.79,,PAID,,,,,,,,2025-02-03,,,,,,,,,2025-01-07,2025-02-06,0.93,0.0,BlueDart Express Ltd,automotive_manufacturing,30.0,LOW,23.0,21.0,2.0,0.91,24.0,reliable,,,,,,,,,,,,,,
2025-03-12,COMP001,,CUST012,,RCV00179,,,3717500.28,,PAID,,,,,,,,2025-03-12,,,,,,,,,2025-02-25,2025-03-12,0.95,0.0,Vinayak Motors,automotive_manufacturing,15.0,LOW,25.0,23.0,2.0,0.92,9.5,reliable,,,,,,,,,,,,,,
2025-04-05,COMP001,,CUST001,,RCV00180,,,39151063.5,,PAID,,,,,,,,2025-04-03,,,,,,,,,2025-03-21,2025-04-05,0.84,0.0,Concorde Motors,automotive_manufacturing,15.0,LOW,24.0,21.0,3.0,0.88,15.3,reliable,,,,,,,,,,,,,,
2025-04-26,COMP001,,CUST009,,RCV00181,,,39347887.49,,OVERDUE,,,,,,,,,,,,,,,,,2025-02-25,2025-04-26,0.34,15.0,Sai Service Pvt Ltd,automotive_manufacturing,60.0,HIGH,15.0,5.0,10.0,0.33,21.6,risky,,,,,,,,,,,,,,
2025-06-30,COMP001,,CUST017,,RCV00182,,,33803178.03,,PAID,,,,,,,,2025-06-30,,,,,,,,,2025-05-16,2025-06-30,0.77,0.0,Gati Ltd,automotive_manufacturing,45.0,MEDIUM,25.0,20.0,5.0,0.8,29.6,average,,,,,,,,,,,,,,
2025-05-17,COMP001,,CUST011,,RCV00183,,,57678686.48,,PAID,,,,,,,,2025-05-17,,,,,,,,,2025-04-17,2025-05-17,0.86,0.0,Tirupati Motors,automotive_manufacturing,30.0,LOW,22.0,19.0,3.0,0.86,26.3,reliable,,,,,,,,,,,,,,
2025-08-13,COMP001,,CUST005,,RCV00184,,,9248812.97,,OVERDUE,,,,,,,,,,,,,,,,,2025-07-14,2025-08-13,0.55,0.0,Bimal Auto Agency,automotive_manufacturing,30.0,MEDIUM,29.0,17.0,12.0,0.59,23.8,average,,,,,,,,,,,,,,
2025-12-19,COMP001,,CUST017,,RCV00185,,,57823785.43,,PAID,,,,,,,,2025-12-18,,,,,,,,,2025-11-04,2025-12-19,0.81,0.0,Gati Ltd,automotive_manufacturing,45.0,MEDIUM,25.0,20.0,5.0,0.8,29.6,average,,,,,,,,,,,,,,
2025-06-23,COMP001,,CUST015,,RCV00186,,,29007209.0,,PAID,,,,,,,,2025-06-20,,,,,,,,,2025-05-24,2025-06-23,0.81,0.0,TCI Express Ltd,automotive_manufacturing,30.0,MEDIUM,18.0,14.0,4.0,0.78,21.8,average,,,,,,,,,,,,,,
2025-03-17,COMP001,,CUST022,,RCV00187,,,63474091.63,,PAID,,,,,,,,2025-03-17,,,,,,,,,2025-02-15,2025-03-17,0.94,0.0,Tata Steel Ltd (Internal),automotive_manufacturing,30.0,LOW,23.0,22.0,1.0,0.96,15.0,reliable,,,,,,,,,,,,,,
2025-07-04,COMP001,,CUST016,,RCV00188,,,3709463.32,,PAID,,,,,,,,2025-07-01,,,,,,,,,2025-05-20,2025-07-04,0.67,0.0,VRL Logistics Ltd,automotive_manufacturing,45.0,MEDIUM,26.0,18.0,8.0,0.69,23.2,average,,,,,,,,,,,,,,
2025-09-08,COMP001,,CUST019,,RCV00189,,,78205941.45,,PAID,,,,,,,,2025-10-03,,,,,,,,,2025-07-25,2025-09-08,0.35,3.0,Indian Army (DGOF),automotive_manufacturing,45.0,HIGH,34.0,13.0,21.0,0.38,26.5,risky,,,,,,,,,,,,,,
2025-02-20,COMP001,,CUST012,,RCV00190,,,4110408.93,,PAID,,,,,,,,2025-02-20,,,,,,,,,2025-02-05,2025-02-20,0.96,0.0,Vinayak Motors,automotive_manufacturing,15.0,LOW,25.0,23.0,2.0,0.92,9.5,reliable,,,,,,,,,,,,,,
2025-07-10,COMP001,,CUST008,,RCV00191,,,52167921.58,,PAID,,,,,,,,2025-07-08,,,,,,,,,2025-06-10,2025-07-10,0.74,30.0,Prerana Motors,automotive_manufacturing,30.0,MEDIUM,29.0,20.0,9.0,0.69,23.1,average,,,,,,,,,,,,,,
2025-09-29,COMP001,,CUST020,,RCV00192,,,20638266.62,,PAID,,,,,,,,2025-09-27,,,,,,,,,2025-07-31,2025-09-29,0.53,0.0,ONGC Ltd,automotive_manufacturing,60.0,HIGH,28.0,14.0,14.0,0.5,27.7,risky,,,,,,,,,,,,,,
2025-06-03,COMP001,,CUST021,,RCV00193,,,23054265.54,,PAID,,,,,,,,2025-06-03,,,,,,,,,2025-05-19,2025-06-03,0.9,0.0,NTPC Ltd,automotive_manufacturing,15.0,LOW,21.0,18.0,3.0,0.86,19.0,reliable,,,,,,,,,,,,,,
2025-05-28,COMP001,,CUST013,,RCV00194,,,15734498.85,,PAID,,,,,,,,2025-06-14,,,,,,,,,2025-04-28,2025-05-28,0.93,0.0,BlueDart Express Ltd,automotive_manufacturing,30.0,LOW,23.0,21.0,2.0,0.91,24.0,reliable,,,,,,,,,,,,,,
2025-04-10,COMP001,,CUST013,,RCV00195,,,19486923.51,,PAID,,,,,,,,2025-04-07,,,,,,,,,2025-03-11,2025-04-10,0.9,0.0,BlueDart Express Ltd,automotive_manufacturing,30.0,LOW,23.0,21.0,2.0,0.91,24.0,reliable,,,,,,,,,,,,,,
2025-02-18,COMP001,,CUST021,,RCV00196,,,48375829.98,,PAID,,,,,,,,2025-02-18,,,,,,,,,2025-02-03,2025-02-18,0.89,19.0,NTPC Ltd,automotive_manufacturing,15.0,LOW,21.0,18.0,3.0,0.86,19.0,reliable,,,,,,,,,,,,,,
2025-03-27,COMP001,,CUST012,,RCV00197,,,69421954.01,,PAID,,,,,,,,2025-03-25,,,,,,,,,2025-03-12,2025-03-27,0.93,0.0,Vinayak Motors,automotive_manufacturing,15.0,LOW,25.0,23.0,2.0,0.92,9.5,reliable,,,,,,,,,,,,,,
2025-06-08,COMP001,,CUST003,,RCV00198,,,46826659.17,,PAID,,,,,,,,2025-06-05,,,,,,,,,2025-05-24,2025-06-08,0.86,0.0,Jayem Automotives,automotive_manufacturing,15.0,LOW,18.0,16.0,2.0,0.89,26.5,reliable,,,,,,,,,,,,,,
2025-10-19,COMP001,,CUST023,,RCV00199,,,29625023.49,,PAID,,,,,,,,2025-10-19,,,,,,,,,2025-09-19,2025-10-19,0.84,22.0,Indian Railways,automotive_manufacturing,30.0,LOW,36.0,31.0,5.0,0.86,23.4,reliable,,,,,,,,,,,,,,
2025-12-01,COMP001,,CUST022,,RCV00200,,,36276840.61,,PAID,,,,,,,,2025-11-28,,,,,,,,,2025-11-01,2025-12-01,0.95,0.0,Tata Steel Ltd (Internal),automotive_manufacturing,30.0,LOW,23.0,22.0,1.0,0.96,15.0,reliable,,,,,,,,,,,,,,
2025-07-27,COMP001,,CUST004,,RCV00201,,,17052534.66,,PAID,,,,,,,,2025-08-17,,,,,,,,,2025-06-12,2025-07-27,0.69,0.0,Ganganagar Motors,automotive_manufacturing,45.0,MEDIUM,33.0,21.0,12.0,0.64,23.6,average,,,,,,,,,,,,,,
2025-06-03,COMP001,,CUST006,,RCV00202,,,49472872.31,,OVERDUE,,,,,,,,,,,,,,,,,2025-04-19,2025-06-03,0.59,0.0,Kiran Motors,automotive_manufacturing,45.0,MEDIUM,34.0,21.0,13.0,0.62,21.6,average,,,,,,,,,,,,,,
2025-09-29,COMP001,,CUST008,,RCV00203,,,59065295.14,,PAID,,,,,,,,2025-10-22,,,,,,,,,2025-08-30,2025-09-29,0.7,7.0,Prerana Motors,automotive_manufacturing,30.0,MEDIUM,29.0,20.0,9.0,0.69,23.1,average,,,,,,,,,,,,,,
2026-01-06,COMP001,,CUST024,,RCV00204,,,37202647.98,,PENDING,,,,,,,,,,,,,,,,,2025-11-22,2026-01-06,0.83,0.0,Ashok Leyland (Cross-supply),automotive_manufacturing,45.0,MEDIUM,16.0,13.0,3.0,0.81,31.3,average,,,,,,,,,,,,,,
2025-03-15,COMP001,,CUST008,,RCV00205,,,10744149.37,,PAID,,,,,,,,2025-03-15,,,,,,,,,2025-02-13,2025-03-15,0.67,0.0,Prerana Motors,automotive_manufacturing,30.0,MEDIUM,29.0,20.0,9.0,0.69,23.1,average,,,,,,,,,,,,,,
2025-06-03,COMP001,,CUST025,,RCV00206,,,60321485.91,,PAID,,,,,,,,2025-06-01,,,,,,,,,2025-04-19,2025-06-03,0.63,0.0,Mahindra & Mahindra,automotive_manufacturing,45.0,MEDIUM,34.0,21.0,13.0,0.62,27.8,average,,,,,,,,,,,,,,
2025-05-02,COMP001,,CUST019,,RCV00207,,,47843568.0,,PAID,,,,,,,,2025-04-30,,,,,,,,,2025-03-18,2025-05-02,0.33,0.0,Indian Army (DGOF),automotive_manufacturing,45.0,HIGH,34.0,13.0,21.0,0.38,26.5,risky,,,,,,,,,,,,,,
2025-07-16,COMP001,,CUST024,,RCV00208,,,41946659.28,,PAID,,,,,,,,2025-08-07,,,,,,,,,2025-06-01,2025-07-16,0.78,0.0,Ashok Leyland (Cross-supply),automotive_manufacturing,45.0,MEDIUM,16.0,13.0,3.0,0.81,31.3,average,,,,,,,,,,,,,,
2025-07-11,COMP001,,CUST011,,RCV00209,,,10763382.18,,PAID,,,,,,,,2025-07-11,,,,,,,,,2025-06-11,2025-07-11,0.9,0.0,Tirupati Motors,automotive_manufacturing,30.0,LOW,22.0,19.0,3.0,0.86,26.3,reliable,,,,,,,,,,,,,,
2025-05-25,COMP001,,CUST021,,RCV00210,,,37065735.41,,PAID,,,,,,,,2025-05-23,,,,,,,,,2025-05-10,2025-05-25,0.9,0.0,NTPC Ltd,automotive_manufacturing,15.0,LOW,21.0,18.0,3.0,0.86,19.0,reliable,,,,,,,,,,,,,,
2025-10-08,COMP001,,CUST011,,RCV00211,,,73017100.02,,PAID,,,,,,,,2025-10-07,,,,,,,,,2025-09-08,2025-10-08,0.89,0.0,Tirupati Motors,automotive_manufacturing,30.0,LOW,22.0,19.0,3.0,0.86,26.3,reliable,,,,,,,,,,,,,,
2025-02-27,COMP001,,CUST011,,RCV00212,,,57927423.44,,OVERDUE,,,,,,,,,,,,,,,,,2025-01-28,2025-02-27,0.83,0.0,Tirupati Motors,automotive_manufacturing,30.0,LOW,22.0,19.0,3.0,0.86,26.3,reliable,,,,,,,,,,,,,,
2025-12-21,COMP001,,CUST003,,RCV00213,,,39857821.25,,PAID,,,,,,,,2025-12-19,,,,,,,,,2025-12-06,2025-12-21,0.85,0.0,Jayem Automotives,automotive_manufacturing,15.0,LOW,18.0,16.0,2.0,0.89,26.5,reliable,,,,,,,,,,,,,,
2025-10-24,COMP001,,CUST010,,RCV00214,,,25954066.14,,PAID,,,,,,,,2025-10-24,,,,,,,,,2025-08-25,2025-10-24,0.51,0.0,Shivam Autozone,automotive_manufacturing,60.0,HIGH,15.0,8.0,7.0,0.53,18.0,risky,,,,,,,,,,,,,,
2025-03-16,COMP001,,CUST019,,RCV00215,,,48294167.81,,PAID,,,,,,,,2025-03-29,,,,,,,,,2025-01-30,2025-03-16,0.4,35.0,Indian Army (DGOF),automotive_manufacturing,45.0,HIGH,34.0,13.0,21.0,0.38,26.5,risky,,,,,,,,,,,,,,
2025-09-05,COMP001,,CUST019,,RCV00216,,,29400933.71,,OVERDUE,,,,,,,,,,,,,,,,,2025-07-22,2025-09-05,0.37,26.0,Indian Army (DGOF),automotive_manufacturing,45.0,HIGH,34.0,13.0,21.0,0.38,26.5,risky,,,,,,,,,,,,,,
2025-11-15,COMP001,,CUST019,,RCV00217,,,68013362.95,,PAID,,,,,,,,2025-11-12,,,,,,,,,2025-10-01,2025-11-15,0.39,21.0,Indian Army (DGOF),automotive_manufacturing,45.0,HIGH,34.0,13.0,21.0,0.38,26.5,risky,,,,,,,,,,,,,,
2025-05-15,COMP001,,CUST013,,RCV00218,,,54297812.53,,PAID,,,,,,,,2025-05-15,,,,,,,,,2025-04-15,2025-05-15,0.88,0.0,BlueDart Express Ltd,automotive_manufacturing,30.0,LOW,23.0,21.0,2.0,0.91,24.0,reliable,,,,,,,,,,,,,,
2025-09-24,COMP001,,CUST019,,RCV00219,,,32880591.19,,PAID,,,,,,,,2025-09-24,,,,,,,,,2025-08-10,2025-09-24,0.4,16.0,Indian Army (DGOF),automotive_manufacturing,45.0,HIGH,34.0,13.0,21.0,0.38,26.5,risky,,,,,,,,,,,,,,
2025-04-12,COMP001,,CUST018,,RCV00220,,,31489269.41,,PAID,,,,,,,,2025-05-02,,,,,,,,,2025-02-26,2025-04-12,0.81,19.0,Eicher Trucks & Buses (Fleet Div),automotive_manufacturing,45.0,MEDIUM,33.0,25.0,8.0,0.76,22.4,average,,,,,,,,,,,,,,
2025-06-26,COMP001,,CUST011,,RCV00221,,,10767736.28,,PAID,,,,,,,,2025-06-25,,,,,,,,,2025-05-27,2025-06-26,0.87,0.0,Tirupati Motors,automotive_manufacturing,30.0,LOW,22.0,19.0,3.0,0.86,26.3,reliable,,,,,,,,,,,,,,
2025-10-28,COMP001,,CUST003,,RCV00222,,,12868924.24,,PAID,,,,,,,,2025-10-26,,,,,,,,,2025-10-13,2025-10-28,0.84,0.0,Jayem Automotives,automotive_manufacturing,15.0,LOW,18.0,16.0,2.0,0.89,26.5,reliable,,,,,,,,,,,,,,
2025-06-04,COMP001,,CUST015,,RCV00223,,,71101945.44,,PAID,,,,,,,,2025-06-20,,,,,,,,,2025-05-05,2025-06-04,0.83,0.0,TCI Express Ltd,automotive_manufacturing,30.0,MEDIUM,18.0,14.0,4.0,0.78,21.8,average,,,,,,,,,,,,,,
2025-08-20,COMP001,,CUST013,,RCV00224,,,30459020.7,,PAID,,,,,,,,2025-08-20,,,,,,,,,2025-07-21,2025-08-20,0.91,0.0,BlueDart Express Ltd,automotive_manufacturing,30.0,LOW,23.0,21.0,2.0,0.91,24.0,reliable,,,,,,,,,,,,,,
2025-10-27,COMP001,,CUST013,,RCV00225,,,23599716.66,,PAID,,,,,,,,2025-10-25,,,,,,,,,2025-09-27,2025-10-27,0.96,0.0,BlueDart Express Ltd,automotive_manufacturing,30.0,LOW,23.0,21.0,2.0,0.91,24.0,reliable,,,,,,,,,,,,,,
2025-02-08,COMP001,,CUST014,,RCV00226,,,48131737.88,,PAID,,,,,,,,2025-02-08,,,,,,,,,2025-01-09,2025-02-08,0.76,19.0,Rivigo Services Pvt Ltd,automotive_manufacturing,30.0,MEDIUM,21.0,17.0,4.0,0.81,24.5,average,,,,,,,,,,,,,,
